joint_id,member_id,member_group,lane,piece_a,piece_b,joint_type,overlap_length_mm,glue_area_mm2,force_transfer_N,glue_shear_MPa,glue_allow_design_MPa,FS_glue_shear,FS_glue_shear_label,risk_flag
J-M186-L01-P01-02,186,top_bracing,1,M186-L01-P01,M186-L01-P02,lap_overlap,30.0,210.0,12.916024604945587,0.061504879071169465,1.75,28.453027246424032,28.453,OK
J-M187-L01-P01-02,187,bottom_bracing,1,M187-L01-P01,M187-L01-P02,lap_overlap,30.0,210.0,12.915979212979126,0.06150466291894822,1.75,28.453127241851185,28.453,OK
J-M188-L01-P01-02,188,top_bracing,1,M188-L01-P01,M188-L01-P02,lap_overlap,30.0,210.0,12.915979212978288,0.06150466291894423,1.75,28.453127241853032,28.453,OK
J-M189-L01-P01-02,189,bottom_bracing,1,M189-L01-P01,M189-L01-P02,lap_overlap,30.0,210.0,12.542070954801654,0.0597241474038174,1.75,29.30138103383197,29.301,OK
J-M190-L01-P01-02,190,top_bracing,1,M190-L01-P01,M190-L01-P02,lap_overlap,30.0,210.0,12.542070954800922,0.05972414740381391,1.75,29.30138103383368,29.301,OK
J-M191-L01-P01-02,191,bottom_bracing,1,M191-L01-P01,M191-L01-P02,lap_overlap,30.0,210.0,12.11959524011367,0.05771235828625557,1.75,30.322794839190784,30.323,OK
J-M192-L01-P01-02,192,top_bracing,1,M192-L01-P01,M192-L01-P02,lap_overlap,30.0,210.0,12.327252265122073,0.05870120126248606,1.75,29.811996387855274,29.812,OK
J-M193-L01-P01-02,193,bottom_bracing,1,M193-L01-P01,M193-L01-P02,lap_overlap,30.0,210.0,11.916999991242037,0.05674761900591446,1.75,30.838298252083636,30.838,OK
J-M194-L01-P01-02,194,top_bracing,1,M194-L01-P01,M194-L01-P02,lap_overlap,30.0,210.0,12.121185751259402,0.05771993214885429,1.75,30.318815959223826,30.319,OK
J-M195-L01-P01-02,195,bottom_bracing,1,M195-L01-P01,M195-L01-P02,lap_overlap,30.0,210.0,10.58828025998754,0.050420382190416856,1.75,34.70818593542144,34.708,OK
J-M196-L01-P01-02,196,top_bracing,1,M196-L01-P01,M196-L01-P02,lap_overlap,30.0,210.0,10.769699749267668,0.05128428452032223,1.75,34.12351398422131,34.124,OK
J-M197-L01-P01-02,197,bottom_bracing,1,M197-L01-P01,M197-L01-P02,lap_overlap,30.0,210.0,5.723612633644951,0.027255298255452146,1.75,64.20769949380137,64.208,OK
J-M198-L01-P01-02,198,top_bracing,1,M198-L01-P01,M198-L01-P02,lap_overlap,30.0,210.0,5.821680955915745,0.027722290266265454,1.75,63.12609756234788,63.126,OK
J-M199-L01-P01-02,199,bottom_bracing,1,M199-L01-P01,M199-L01-P02,lap_overlap,30.0,210.0,0.3562652453693058,0.0016965011684252657,1.75,1031.5348038483187,1031.535,OK
J-M200-L01-P01-02,200,top_bracing,1,M200-L01-P01,M200-L01-P02,lap_overlap,30.0,210.0,0.3562652453699574,0.0016965011684283687,1.75,1031.534803846432,1031.535,OK
J-M201-L01-P01-02,201,cross_frame_bracing,1,M201-L01-P01,M201-L01-P02,lap_overlap,30.0,210.0,0.14368292034006144,0.0006842043825717212,1.75,2557.7152742317576,2557.715,OK
J-M202-L01-P01-02,202,cross_frame_bracing,1,M202-L01-P01,M202-L01-P02,lap_overlap,30.0,210.0,0.1981706677043741,0.0009436698462113053,1.75,1854.4621373947582,1854.462,OK
J-M203-L01-P01-02,203,cross_frame_bracing,1,M203-L01-P01,M203-L01-P02,lap_overlap,30.0,210.0,11.054325427452873,0.05263964489263273,1.75,33.244905119884734,33.245,OK
J-M204-L01-P01-02,204,cross_frame_bracing,1,M204-L01-P01,M204-L01-P02,lap_overlap,30.0,210.0,5.338878023664372,0.025423228684116058,1.75,68.83468743265351,68.835,OK
J-M205-L01-P01-02,205,cross_frame_bracing,1,M205-L01-P01,M205-L01-P02,lap_overlap,30.0,210.0,13.221491994360738,0.06295948568743209,1.75,27.795652726390255,27.796,OK
J-M206-L01-P01-02,206,cross_frame_bracing,1,M206-L01-P01,M206-L01-P02,lap_overlap,30.0,210.0,8.227213723135186,0.03917720820540565,1.75,44.668828642019875,44.669,OK
J-M207-L01-P01-02,207,cross_frame_bracing,1,M207-L01-P01,M207-L01-P02,lap_overlap,30.0,210.0,12.735467779126205,0.06064508466250574,1.75,28.85641944007294,28.856,OK
J-M207-L01-P02-03,207,cross_frame_bracing,1,M207-L01-P02,M207-L01-P03,lap_overlap,30.0,210.0,12.735467779126205,0.06064508466250574,1.75,28.85641944007294,28.856,OK
J-M208-L01-P01-02,208,cross_frame_bracing,1,M208-L01-P01,M208-L01-P02,lap_overlap,30.0,210.0,11.223292982135698,0.05344425229588427,1.75,32.74440047007201,32.744,OK
J-M208-L01-P02-03,208,cross_frame_bracing,1,M208-L01-P02,M208-L01-P03,lap_overlap,30.0,210.0,11.223292982135698,0.05344425229588427,1.75,32.74440047007201,32.744,OK
J-M209-L01-P01-02,209,cross_frame_bracing,1,M209-L01-P01,M209-L01-P02,lap_overlap,30.0,210.0,12.404073041746344,0.0590670144845064,1.75,29.627365040754423,29.627,OK
J-M209-L01-P02-03,209,cross_frame_bracing,1,M209-L01-P02,M209-L01-P03,lap_overlap,30.0,210.0,12.404073041746344,0.0590670144845064,1.75,29.627365040754423,29.627,OK
J-M210-L01-P01-02,210,cross_frame_bracing,1,M210-L01-P01,M210-L01-P02,lap_overlap,30.0,210.0,12.147586678569017,0.05784565085032865,1.75,30.252922635929806,30.253,OK
J-M210-L01-P02-03,210,cross_frame_bracing,1,M210-L01-P02,M210-L01-P03,lap_overlap,30.0,210.0,12.147586678569017,0.05784565085032865,1.75,30.252922635929806,30.253,OK
J-M211-L01-P01-02,211,cross_frame_bracing,1,M211-L01-P01,M211-L01-P02,lap_overlap,30.0,210.0,12.295549298078614,0.0585502347527553,1.75,29.888863936922938,29.889,OK
J-M211-L01-P02-03,211,cross_frame_bracing,1,M211-L01-P02,M211-L01-P03,lap_overlap,30.0,210.0,12.295549298078614,0.0585502347527553,1.75,29.888863936922938,29.889,OK
J-M212-L01-P01-02,212,cross_frame_bracing,1,M212-L01-P01,M212-L01-P02,lap_overlap,30.0,210.0,11.700140898797263,0.05571495666093935,1.75,31.409878152644968,31.410,OK
J-M212-L01-P02-03,212,cross_frame_bracing,1,M212-L01-P02,M212-L01-P03,lap_overlap,30.0,210.0,11.700140898797263,0.05571495666093935,1.75,31.409878152644968,31.410,OK
J-M213-L01-P01-02,213,cross_frame_bracing,1,M213-L01-P01,M213-L01-P02,lap_overlap,30.0,210.0,21.85960489021475,0.10409335662007024,1.75,16.811831771237,16.812,OK
J-M213-L01-P02-03,213,cross_frame_bracing,1,M213-L01-P02,M213-L01-P03,lap_overlap,30.0,210.0,21.85960489021475,0.10409335662007024,1.75,16.811831771237,16.812,OK
J-M214-L01-P01-02,214,cross_frame_bracing,1,M214-L01-P01,M214-L01-P02,lap_overlap,30.0,210.0,21.33263746416224,0.10158398792458209,1.75,17.227124429287358,17.227,OK
J-M214-L01-P02-03,214,cross_frame_bracing,1,M214-L01-P02,M214-L01-P03,lap_overlap,30.0,210.0,21.33263746416224,0.10158398792458209,1.75,17.227124429287358,17.227,OK
J-M215-L01-P01-02,215,cross_frame_bracing,1,M215-L01-P01,M215-L01-P02,lap_overlap,30.0,210.0,14.397382124463405,0.06855896249744478,1.75,25.52547378565163,25.525,OK
J-M215-L01-P02-03,215,cross_frame_bracing,1,M215-L01-P02,M215-L01-P03,lap_overlap,30.0,210.0,14.397382124463405,0.06855896249744478,1.75,25.52547378565163,25.525,OK
J-M216-L01-P01-02,216,cross_frame_bracing,1,M216-L01-P01,M216-L01-P02,lap_overlap,30.0,210.0,14.397446111787904,0.06855926719899001,1.75,25.525360341450387,25.525,OK
J-M216-L01-P02-03,216,cross_frame_bracing,1,M216-L01-P02,M216-L01-P03,lap_overlap,30.0,210.0,14.397446111787904,0.06855926719899001,1.75,25.525360341450387,25.525,OK
J-M217-L01-P01-02,217,cross_frame_bracing,1,M217-L01-P01,M217-L01-P02,lap_overlap,30.0,210.0,21.33257907383066,0.1015837098753841,1.75,17.227171582400164,17.227,OK
J-M217-L01-P02-03,217,cross_frame_bracing,1,M217-L01-P02,M217-L01-P03,lap_overlap,30.0,210.0,21.33257907383066,0.1015837098753841,1.75,17.227171582400164,17.227,OK
J-M218-L01-P01-02,218,cross_frame_bracing,1,M218-L01-P01,M218-L01-P02,lap_overlap,30.0,210.0,21.8596632805468,0.10409363466927048,1.75,16.811786864395255,16.812,OK
J-M218-L01-P02-03,218,cross_frame_bracing,1,M218-L01-P02,M218-L01-P03,lap_overlap,30.0,210.0,21.8596632805468,0.10409363466927048,1.75,16.811786864395255,16.812,OK
J-M219-L01-P01-02,219,cross_frame_bracing,1,M219-L01-P01,M219-L01-P02,lap_overlap,30.0,210.0,11.70007114979801,0.055714624522847665,1.75,31.41006540001635,31.410,OK
J-M219-L01-P02-03,219,cross_frame_bracing,1,M219-L01-P02,M219-L01-P03,lap_overlap,30.0,210.0,11.70007114979801,0.055714624522847665,1.75,31.41006540001635,31.410,OK
J-M220-L01-P01-02,220,cross_frame_bracing,1,M220-L01-P01,M220-L01-P02,lap_overlap,30.0,210.0,12.295619047078524,0.058550566890850114,1.75,29.888694387235354,29.889,OK
J-M220-L01-P02-03,220,cross_frame_bracing,1,M220-L01-P02,M220-L01-P03,lap_overlap,30.0,210.0,12.295619047078524,0.058550566890850114,1.75,29.888694387235354,29.889,OK
J-M221-L01-P01-02,221,cross_frame_bracing,1,M221-L01-P01,M221-L01-P02,lap_overlap,30.0,210.0,12.14741861144115,0.05784485053067214,1.75,30.253341204020664,30.253,OK
J-M221-L01-P02-03,221,cross_frame_bracing,1,M221-L01-P02,M221-L01-P03,lap_overlap,30.0,210.0,12.14741861144115,0.05784485053067214,1.75,30.253341204020664,30.253,OK
J-M222-L01-P01-02,222,cross_frame_bracing,1,M222-L01-P01,M222-L01-P02,lap_overlap,30.0,210.0,12.40424110887423,0.059067814804162996,1.75,29.626963614653018,29.627,OK
J-M222-L01-P02-03,222,cross_frame_bracing,1,M222-L01-P02,M222-L01-P03,lap_overlap,30.0,210.0,12.40424110887423,0.059067814804162996,1.75,29.626963614653018,29.627,OK
J-M223-L01-P01-02,223,cross_frame_bracing,1,M223-L01-P01,M223-L01-P02,lap_overlap,30.0,210.0,11.22308452101082,0.053443259623861046,1.75,32.74500867493251,32.745,OK
J-M223-L01-P02-03,223,cross_frame_bracing,1,M223-L01-P02,M223-L01-P03,lap_overlap,30.0,210.0,11.22308452101082,0.053443259623861046,1.75,32.74500867493251,32.745,OK
J-M224-L01-P01-02,224,cross_frame_bracing,1,M224-L01-P01,M224-L01-P02,lap_overlap,30.0,210.0,12.735676240251147,0.06064607733452927,1.75,28.85594711009652,28.856,OK
J-M224-L01-P02-03,224,cross_frame_bracing,1,M224-L01-P02,M224-L01-P03,lap_overlap,30.0,210.0,12.735676240251147,0.06064607733452927,1.75,28.85594711009652,28.856,OK
J-M225-L01-P01-02,225,cross_frame_bracing,1,M225-L01-P01,M225-L01-P02,lap_overlap,30.0,210.0,8.227227730612292,0.03917727490767758,1.75,44.66875258996261,44.669,OK
J-M226-L01-P01-02,226,cross_frame_bracing,1,M226-L01-P01,M226-L01-P02,lap_overlap,30.0,210.0,13.221477986883697,0.06295941898516046,1.75,27.79568217445709,27.796,OK
J-M227-L01-P01-02,227,cross_frame_bracing,1,M227-L01-P01,M227-L01-P02,lap_overlap,30.0,210.0,5.3429800890310055,0.025442762328719074,1.75,68.78183969924717,68.782,OK
J-M228-L01-P01-02,228,cross_frame_bracing,1,M228-L01-P01,M228-L01-P02,lap_overlap,30.0,210.0,11.050223362086259,0.0526201112480298,1.75,33.25724629792612,33.257,OK
J-M229-L01-P01-02,229,cross_frame_bracing,1,M229-L01-P01,M229-L01-P02,lap_overlap,30.0,210.0,0.16721490674015377,0.0007962614606673989,1.75,2197.7705646248537,2197.771,OK
J-M230-L01-P01-02,230,cross_frame_bracing,1,M230-L01-P01,M230-L01-P02,lap_overlap,30.0,210.0,0.1672149067399956,0.0007962614606666457,1.75,2197.7705646269324,2197.771,OK
